제임스짐,"서울특별시 관악구 관악로40길 47, 2층 (봉천동, 현대상가)"
헐크짐,"서울특별시 서초구 동산로13길 6, 지하층 (양재동)"
레디포짐,"서울특별시 강북구 도봉로 308, 6층 (번동)"
잠실피트니스,"서울특별시 송파구 송파대로 562, 지하1층 (신천동, 한빛프라자,삼성웰리스아파트)"
머슬마인드짐 역삼점,"서울특별시 강남구 논현로 425 (역삼동, 마이다스빌딩)"
(주)건강과 땀 휘트니스,"서울특별시 강남구 광평로 281 (수서동, 수서빌딩)"
IGYM(아이짐),"서울특별시 송파구 송파대로 167, 지하층 G180호 (문정동, 문정역테라타워)"
크로스핏 잭팟,"서울특별시 구로구 구로중앙로 134, 지층 라 88호 외 46호 (구로동, 신구로자이나인스에비뉴)"
커브스응암클럽,"서울특별시 은평구 은평로 63 (역촌동, 비앤케이 빌딩)"
다비드짐휘트니스,"서울특별시 마포구 월드컵북로 109, 2층 (성산동)"
제이짐(Jgym) 서초점,"서울특별시 서초구 서초중앙로 62, 지하1층 (서초동, 우일빌딩)"
파크하비오휘트니스&골프,"서울특별시 송파구 송파대로 111, 하비오길 중앙로 202동 202, B01호 (문정동, 파크하비오)"
에클라트 휘트니스(484),"서울특별시 강남구 테헤란로63길 12 (삼성동, LG 선릉에클라트 B)"
저스트핏대치점(483),"서울특별시 강남구 테헤란로82길 15, 지하층 (대치동)"
The Gym : 魂 (더 짐 : 혼) 신림점,"서울특별시 관악구 신림로 300, 2층 (신림동, 웅산빌딩)"
스타칼리 휘트니스 홍제점,"서울특별시 서대문구 통일로 472, 4층 (홍제동, 효신빌딩)"
더블에스 휘트니스 청량리점,"서울특별시 동대문구 홍릉로 19, 4층 (청량리동)"
로그짐 PT 선릉점,"서울특별시 강남구 선릉로86길 31, 롯데골드로즈2 2층 214호 (대치동)"
CD BOXING FIT,"서울특별시 강남구 도곡로 191, 상운빌딩 3층 (역삼동)"
클레어 피트니스 필라테스&PT 이수역점,"서울특별시 동작구 동작대로 85, 5층 (사당동)"
엠퍼스널트레이닝서초,"서울특별시 서초구 반포대로14길 42, 오영빌딩 3층 (서초동)"
메디핏,"서울특별시 영등포구 버드나루로 88, 인따르시아사옥 402~404호 (영등포동7가)"
GREEN DAY GYM,"서울특별시 송파구 백제고분로 204, 에스엔씨빌딩 (삼전동)"
소운소 Ark Gym,"서울특별시 노원구 중계로14길 37, 한나약국 2층 (중계동)"
무브먼트 프로젝트,"서울특별시 성동구 성수일로 1, 2층 2호 (성수동1가)"
젠틀짐(GENTLE GYM),"서울특별시 강남구 압구정로10길 13, B2층 (신사동)"
리젠트핏,"서울특별시 강남구 논현로119길 23, B1층 (논현동)"
Awaken Strength,"서울특별시 강남구 학동로6길 51, 지층 (논현동)"
(주)올리바컴퍼니,"서울특별시 서초구 강남대로 148, 상록빌딩 지하2층 (양재동)"
얼라이브짐,"서울특별시 성동구 왕십리로 410, H동 204,205호 (하왕십리동, 센트라스)"
핏그라운드,"서울특별시 서초구 반포대로21길 23, 세진빌딩 지하1층 (서초동)"
프로젝트핏,"서울특별시 서초구 서운로6길 26, 지훈빌딩 지하1층 (서초동)"
웨이브휘트니스,"서울특별시 서초구 서초대로 338, 프로비스타 지하2층 (서초동)"
더타임,"서울특별시 종로구 경교장1길 15, 3층 (교남동)"
Success Gym,"서울특별시 강남구 선릉로 323, 6층 (역삼동)"
리드 피트니스,서울특별시 노원구 동일로237나길 1 (상계동)
트리플에이짐(Triple A Gym),"서울특별시 동대문구 서울시립대로 155, 2, 3층 (전농동)"
미도핏,"서울특별시 강남구 삼성로 150, 319호 (대치동, 한보미도맨션)"
트루그릿 피트니스,"서울특별시 양천구 목동동로 411, 지층 110,111호 (목동, 부영그린타운3차)"
제이짐 관악점,"서울특별시 관악구 남부순환로 1909, 지하1층 (봉천동)"
스포벡휘트니스 방학쌍문점,"서울특별시 도봉구 도당로 10, 지하2층 비101호 (쌍문동, 쌍문동 LG트윈빌1)"
크로스핏 핏불,"서울특별시 성동구 상원6길 14, 성수2차대우아파트 상가동 지하1층 (성수동1가)"
에이블짐 마곡나루점,"서울특별시 강서구 마곡중앙로 161-17, 보타닉파크타워Ⅰ 12층 (마곡동)"
에스핏 퍼스널 트레이닝,"서울특별시 강남구 도산대로89길 25, 청맥빌딩 지하1층 (청담동)"
바라다짐,"서울특별시 서초구 사평대로2길 22, 2층 (방배동)"
매직짐,"서울특별시 서대문구 통일로 484, 유진상가, 공유캠퍼스 2층 (홍제동)"
대청spo5,"서울특별시 강남구 개포로 623, 대청타워 3층 (개포동)"
주식회사 태평로 바디스타,"서울특별시 중구 세종대로 55, 부영 태평빌딩 11층 (태평로2가)"
(주)일원투엑스휘트니스,"서울특별시 강남구 일원로 115, 삼성생명 일원동 빌딩 B202호 (일원동)"
이노베이션,"서울특별시 강동구 진황도로 99, 2층 (길동, 강동한신휴플러스주상복합)"
텐 퍼센트(TEN PERCENT),"서울특별시 관악구 양녕로 59, 3층 302호 (봉천동)"
겟투잇(Get to it),"서울특별시 서대문구 통일로 107-13, 지하1층 (미근동)"
주식회사 기븐,"서울특별시 강남구 선릉로152길 34, 지하1층 (청담동)"
짐 레빗(Gym Revit),"서울특별시 서초구 방배중앙로29길 21, 가우디빌딩 4층 (방배동)"
투(2J fitness)돈암체육관,"서울특별시 성북구 동소문로20나길 47, 코아루센타시아 지하2층 215~218호 (동선동1가)"
코어스트롱 휘트니스,"서울특별시 중랑구 신내로 193, 엘리어트하우스 지하1층 B01호 (신내동)"
워너짐,"서울특별시 양천구 등촌로 236, 3층 (목동)"
파란헬스살롱,"서울특별시 서초구 신반포로 326-16, 2층 (반포동)"
아몬드짐,"서울특별시 서초구 반포대로10길 45, 지하1층 (서초동)"
라인짐2호점,"서울특별시 강북구 오현로32길 4-8, 동보프라자빌딩 3층 (번동)"
문정법조타운점 스포애니 (주)케이디스포츠,"서울특별시 송파구 송파대로 145, 문정 오벨리스크 (문정동)"
올댓바스켓,"서울특별시 강남구 도곡로 505, 지하2,3층 (대치동)"
카디오짐,"서울특별시 마포구 서강로 106, 신촌크리닉존 지2층 (신수동)"
피트니스 소마,서울특별시 서대문구 연희로 89-8 (연희동)
정피트니스,"서울특별시 관악구 시흥대로 548, 남문빌딩 2층 (신림동)"
머슬메모리휘트니스,"서울특별시 서초구 강남대로83길 24, 2층 (반포동)"
쿠마휘트니스,"서울특별시 금천구 시흥대로 277, 2층 (시흥동)"
팀에이치오씨,"서울특별시 송파구 송이로 31, 지하1층 (송파동)"
리미트리스 짐,"서울특별시 강남구 도곡로37길 14, B1층 (역삼동, 동우빌딩)"
라인짐 필라테스 PT,"서울특별시 구로구 디지털로29길 38, 에이스테크노타워Ⅲ 2층 211-1호 (구로동)"
로그짐 삼성점,"서울특별시 강남구 테헤란로87길 39, 심스빌딩 B2층 (삼성동)"
바디메뉴얼,"서울특별시 서초구 방배중앙로 161, 2층 (방배동)"
이지 스트랭스,"서울특별시 강서구 양천로30길 27, A동 (마곡동)"
에스핏휘트니스 수유점,"서울특별시 강북구 도봉로67길 18, 수유시장 3층 (수유동)"
바크짐,"서울특별시 강서구 공항대로 13, 대룡드림타워-II 지하1층 (공항동)"
여우공간 필라테스(신촌점),"서울특별시 마포구 백범로 13, 신촌르메이에르타운II 지1층 (노고산동)"
데일리P.T샵,"서울특별시 강북구 도봉로 98, 2층 (미아동)"
머슬엑스,"서울특별시 강남구 언주로108길 16, B1층 (역삼동)"
빌더바디(Build The Body),"서울특별시 서초구 방배천로20길 1, 5층 (방배동)"
지니 짐,"서울특별시 광진구 능동로 315, 3층 (중곡동)"
퀄핏 건강운동센터,"서울특별시 성동구 성수일로8길 39, 지하1층 (성수동2가)"
허니짐 김성권 P.T,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 4층 (잠실동)"
피트니스 일레븐,"서울특별시 강남구 선릉로85길 6, 호텔 뉴브 4층 (역삼동)"
라곰(LAGOM),"서울특별시 서초구 서초중앙로8길 7, 2층 (서초동)"
앨리스 핏,"서울특별시 광진구 광나루로 531, 3층 (구의동)"
클래식바디짐,"서울특별시 종로구 지봉로 87, 지하1층 101호 (창신동, 창신이수아파트)"
매드핏,"서울특별시 강남구 논현로 523, 노바빌딩 지하2층 (역삼동)"
컨베이지,"서울특별시 강동구 천호대로 1224, 현대크리닉빌딩 201호 (둔촌동)"
리키PT STUDIO,"서울특별시 송파구 법원로4길 6, 문정아이파크 3층 (문정동)"
커브스 보라매클럽,"서울특별시 영등포구 여의대방로 135, 3층 (신길동)"
바디 아티스트,"서울특별시 서초구 강남대로 321, 지하1층 104호 (서초동, 서초동대우디오빌프라임)"
커브스 상암클럽,"서울특별시 마포구 월드컵북로 434, 상암 IT Tower 214호 (상암동)"
플레이존스포츠(Playzone),서울특별시 강남구 압구정로 106 (신사동)
올댓바디,"서울특별시 강남구 압구정로12길 13, 동성빌딩 3층 (신사동)"
트레인트루(Traintrue),"서울특별시 강남구 논현로175길 11, 지하1호 (신사동)"
(주)케이에스스포짐,"서울특별시 종로구 삼봉로 95, 종로1가 대성 스카이렉스 지하1층 비101-112호 (견지동)"
필라테스.피티.시도하다,"서울특별시 종로구 율곡로17길 8, 풍임빌딩 2층 (이화동)"
청춘헬스,"서울특별시 양천구 중앙로 265, 지층 (신정동)"
JK블라썸호텔(휘트니스),"서울특별시 강서구 양천로65길 41-22, JK블라썸호텔 지하2층 일부호 (염창동)"
일레븐피티 마포점,"서울특별시 마포구 창전로 37, 서강한산빌딩 5층 (창전동)"
커브스 가재울 클럽,"서울특별시 서대문구 수색로 56, 성공타워1 505호 (북가좌동)"
커브스 자양클럽,"서울특별시 광진구 뚝섬로 558, 대양빌딩 405호 (자양동)"
스포애니 굽은다리점,"서울특별시 강동구 상암로 196, 명일동파크빌딩 4, 5층 (명일동)"
액트짐 반포점,"서울특별시 서초구 강남대로79길 59, 새로나 빌딩 지하2층 (반포동)"
함스짐(HAMS GYM)2호점,"서울특별시 강남구 삼성로85길 38, 지하2층 (대치동, 대치동 우정에쉐르1)"
식스 밸런스(SIX BALANCE),"서울특별시 강남구 논현로 824, 동양빌딩 7층 703호 (신사동)"
남진헬스,"서울특별시 금천구 시흥대로 82, 금강빌딩 4층 (시흥동)"
K.B샵,"서울특별시 노원구 덕릉로 730, 상가동 206호 (상계동, 상계불암대림아파트)"
발할라짐,"서울특별시 서초구 서래로5길 34, 2층 (반포동)"
(주)엑스알그라운드,"서울특별시 동대문구 이문로 19, 지,2,3층 (회기동, 한성베스트빌)"
DOUBLE S GYM,"서울특별시 송파구 백제고분로 455, 성보빌딩 2층 (방이동)"
H2GYM (에치치투짐),서울특별시 송파구 올림픽로 120 (잠실동)
판크 트레이닝클럽,"서울특별시 용산구 한남대로 59, 남한빌딩 (한남동)"
아이언짐2관,"서울특별시 동작구 만양로14가길 10, 백봉사 지하1층 (노량진동)"
(피투사) FIT U.S.A 신도림점,"서울특별시 구로구 신도림로 16, 대림2차 상가동 2층 (신도림동, 신도림대림1,2차아파트)"
Gym Tipi,"서울특별시 마포구 월드컵북로 35, 지1층 (서교동)"
투스타짐(2star gym),"서울특별시 강남구 언주로 311, 로즈1타워 201호 (역삼동)"
엘리트짐 강동구,서울특별시 강동구 양재대로 1355 (성내동)
피트니스 프렌즈,"서울특별시 서초구 강남대로109길 102, 잠원빌딩 5층 (잠원동)"
공감 휘트니스,"서울특별시 강서구 강서로 308, 신양빌딩 지층 (내발산동)"
탑핏(TOPFIT),"서울특별시 성동구 성수이로 89, MG빌딩 B1층 (성수동2가)"
썬더짐,"서울특별시 서초구 서초중앙로 188, 상가동 L층 134호 (서초동, 아크로비스타)"
온오프짐,"서울특별시 관악구 봉천로 217-1, 4층 (봉천동)"
스포웰짐 문정법조타운점,"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 (문정동)"
Him PT,"서울특별시 관악구 신림로 276, 3층 (신림동)"
몬스터P.T 뷰티필라테스,"서울특별시 송파구 송파대로 422, 영빌딩 지하1층 (송파동)"
워너비짐 면목점,"서울특별시 중랑구 면목로48길 57, 4층 (면목동)"
(주)넉아웃,"서울특별시 성동구 서울숲2길 18-11, 2층 (성수동1가)"
스포짐 한남,"서울특별시 용산구 독서당로 70, 현대리버티하우스 B1층 (한남동)"
아일짐(ISLE GYM),"서울특별시 강남구 도산대로100길 24, B1호 (청담동)"
크로스핏 힙스터 (Crossfit Hipster),"서울특별시 송파구 새말로 177, MK빌딩 (문정동)"
예스휘트니스센터,"서울특별시 동작구 국사봉1길 32, 성대빌딩 3층 (상도동)"
Eunoia GYM,"서울특별시 구로구 경인로3길 93, 4층 (온수동)"
클라우드짐 선유도,"서울특별시 영등포구 양평로22길 7-1, 2층 (양평동5가)"
바디퍼포먼스짐,"서울특별시 송파구 동남로 234, 진넥스베르디엠 2층 (가락동)"
메디앤핏,"서울특별시 성동구 무학로 18, 김원자산부인과 2층 (홍익동)"
꿀핏 PT&PILATES,"서울특별시 도봉구 방학로 223, 신동아프라자 2, 3층 208호, 309호 (방학동)"
모건필라테스&PT,서울특별시 강남구 도곡로93길 9 (대치동)
미라주 휘트니스,"서울특별시 동작구 여의대방로 250, 대림아파트(상가동) 지하층 116호 (대방동)"
크라크라짐,"서울특별시 강남구 선릉로 755, 진성빌딩 지하1층 (논현동)"
크로스핏 앤츠,"서울특별시 도봉구 도봉로 454, 지층 (창동)"
시티짐 필라테스&골프,"서울특별시 성북구 종암로 123, 지하2층 (종암동)"
피트니스 월드,"서울특별시 중구 만리재로 193, 서울역 디오빌 지하층 (만리동1가)"
CM헬스,"서울특별시 중구 충무로 13, 엘크루 메트로시티 205호 (충무로3가)"
더랩스휘트니스석촌,"서울특별시 송파구 백제고분로 364, 대준빌딩 (석촌동)"
Youn-A PT샵,"서울특별시 광진구 천호대로 666, 3층 302호 (구의동)"
미라클 헬스,"서울특별시 중랑구 상봉중앙로 41, 2층 (상봉동, 해동 훼미리)"
힙업학원,"서울특별시 강남구 선릉로 647, 영광빌딩 (논현동)"
LIGHT FIT,"서울특별시 구로구 고척로 233, 텐타워빌딩 3층 (고척동)"
로얄EMS.PT,"서울특별시 종로구 평창문화로 75, 글로리아타운 2층 203~204호 (평창동)"
위드짐 금호점(WITHGYM),"서울특별시 성동구 독서당로 344, 힐스테이트 금호 상가동 B1층 20-8호, 20-9호 (금호동4가)"
트루짐,"서울특별시 중랑구 면목로 275-1, 2, 3층 (면목동)"
운동자판기 GYM,"서울특별시 중랑구 면목로92길 28, 2층 (상봉동, 리더스)"
바디트레인,"서울특별시 강남구 논현로87길 41, 신일유토빌 2층 201호 (역삼동)"
우리짐 상수점,"서울특별시 마포구 독막로 68, 5,6층 (상수동)"
짐홀릭,"서울특별시 서초구 사임당로 93, 2-3층 (서초동)"
바디체크짐,"서울특별시 강서구 마곡중앙5로 81, 에스비타운 305,306호 (마곡동)"
제이제이 피트니스,"서울특별시 영등포구 국제금융로 79, 지하1층 (여의도동, 한양아파트)"
미니휘트니스3,"서울특별시 양천구 목동서로 377, 이스타빌 B동 201,208호 (신정동)"
Ground-K,"서울특별시 동작구 등용로 127, 103동 지하2층 201호 (대방동, 대방동현대아파트)"
후핏,"서울특별시 용산구 이촌로 274, 2층 201호 (이촌동)"
산체스짐 1호점,"서울특별시 양천구 목동동로8길 27, 태양빌딩 2층 (신정동)"
바디메카,"서울특별시 은평구 응암로 337, 빛터룩스 빌딩 4층 (응암동)"
리폼드 크로스핏 마곡점,"서울특별시 강서구 마곡중앙로 171, 마곡나루역프라이빗타워Ⅱ B105호 (마곡동)"
더블엠 헬스케어,"서울특별시 성북구 숭인로 70-2, 2층 (길음동)"
빅짐,"서울특별시 용산구 서빙고로91나길 96, 1층 (동빙고동)"
라비아 피트니스 반포점,"서울특별시 서초구 서초중앙로33길 7, 2층 (반포동)"
조승호 아톰 휘트니스 PT,"서울특별시 광진구 광나루로 352, 2층 202호 (화양동)"
이모션 짐,서울특별시 송파구 백제고분로7길 3 (잠실동)
아이디얼바디(IDEAL BODY),"서울특별시 송파구 위례성대로 18, 금복빌딩 (방이동)"
"펫버닝(201호,202호)","서울특별시 강남구 테헤란로64길 14, 더 나인 오피스텔 2층 201,202호 (대치동)"
바디픽스,"서울특별시 영등포구 양평로 6, 3층 (당산동6가)"
쉐어짐,"서울특별시 강서구 공항대로 212, 문영 퀸즈파크11차 317,318호 (마곡동)"
한성패스트짐,"서울특별시 성북구 동소문로 43, 흥화브라운 동소문빌딩 지하1층 101호 (동소문동4가)"
메이크바디,"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A-309~313호 (마곡동)"
MY BALANCE(마이 밸런스),"서울특별시 서초구 남부순환로333길 13, 효봉빌딩 2층 201호 (서초동)"
직선 퍼스널트레이닝,"서울특별시 동대문구 사가정로 6, 2층 201호 (답십리동, 청계 G well estates)"
피티루트,서울특별시 종로구 진흥로22길 8-1 (구기동)
포에버 퀸즈짐,"서울특별시 강서구 강서로45길 28, 지층 2호 (내발산동)"
휴메이크 휘트니스 대치점,"서울특별시 강남구 선릉로 340, 대치 EM 프라자 지하1층층 (대치동)"
동방헬스장,"서울특별시 관악구 서림길 22, 지하1층 (신림동)"
주) 인스타짐,"서울특별시 금천구 가산디지털1로 186, 제이플라츠 B1층 107호 (가산동)"
피트니스 아레나,"서울특별시 광진구 아차산로 563, 대한제지(주) 사옥 지하2층 (광장동)"
FIT TO BE FITNESS,"서울특별시 마포구 창전로 20, 성진빌딩 2층 (신정동)"
짐퍼스트 헬스(우성점),"서울특별시 동작구 여의대방로 22, 우성상가동 205-1,206호 (신대방동, 우성아파트)"
피트니스 타임,"서울특별시 서초구 남부순환로350길 19-26, 도담빌딩 지하1층 (양재동)"
주식회사 영자피트니스 서초,"서울특별시 서초구 서초대로 254, 오퓨런스 지하3층 (서초동)"
휘트니스W창동점,"서울특별시 도봉구 도봉로110길 65, 청마빌딩 5층 (창동)"
썸머짐,"서울특별시 서초구 효령로 221, 3층 (서초동)"
STAY GYM,"서울특별시 구로구 구일로8길 63, B층 101호 (구로동, 구로한신아파트)"
S-GYM,"서울특별시 양천구 목동중앙로 71, B1층 (목동)"
근육터짐 지방빠짐 2호점,"서울특별시 송파구 삼학사로 81, 서울빌딩 (삼전동)"
나아짐,"서울특별시 강남구 압구정로34길 32, 성우 에이치 지하1층 (신사동)"
BM,"서울특별시 강남구 선릉로157길 14-7, 압구정빌딩 4층 (신사동)"
젠틀브로스짐,"서울특별시 송파구 석촌호수로 156, 삼전동썬프라자 (삼전동)"
바디워크,"서울특별시 서초구 방배로 16, 주심빌딩 4층 (방배동)"
3F 퍼스널 트레이닝,"서울특별시 성북구 보문로34길 35, 3층 (동선동1가)"
1% 퍼스널 트레이닝,"서울특별시 성북구 화랑로 77, 그린빌딩 B1층 (하월곡동)"
비바라짐 (신논현),"서울특별시 서초구 서운로 220, 대지스포츠플라자 2층 (서초동)"
퍼포먼스 피지오 트레이닝 센터(Perform Physio),"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 B동 318,319,320호 (문정동)"
더빠짐,"서울특별시 동대문구 제기로 46, 4층 좌측호 (제기동)"
바디케어짐,"서울특별시 광진구 천호대로 805, 석원빌딩 4층 (광장동)"
주식회사 헬스보이컴퍼니,"서울특별시 광진구 아차산로 272, 더샵스타시티 지하1층 (자양동)"
버터짐,"서울특별시 서초구 효령로68길 104, 지하1층 (서초동)"
스테이 짐(STAY GYM),"서울특별시 강서구 공항대로41길 65, 그랜드종합상가 303호 (등촌동)"
마음가짐,"서울특별시 강남구 테헤란로81길 51, 3층 (삼성동)"
Young Gym,"서울특별시 영등포구 도영로 22, 무명빌딩 지층 (도림동)"
아유짐,"서울특별시 서초구 동작대로 62, 용진빌딩 3층 (방배동)"
피트니스 2.0,"서울특별시 강서구 강서로 385, 우성에스비타워 705,706호 (마곡동)"
피오,"서울특별시 송파구 백제고분로41길 15, 덕원빌딩 (송파동)"
ONE FIT,"서울특별시 양천구 신월로 293, 3층 (신정동)"
알앤엘,"서울특별시 강북구 덕릉로 76, 지층 (수유동, 수유프리미어엠)"
아미부트캠프,"서울특별시 송파구 석촌호수로 296, 대성빌딩 (송파동)"
바디랑 필라테스 스튜디오,"서울특별시 강남구 봉은사로37길 8, 2층 (논현동, 윤원빌딩)"
와이낫짐,"서울특별시 송파구 삼전로9길 5-2, 지하층 B01호 (잠실동)"
브라운 휘트니스,"서울특별시 광진구 광나루로 346, 2층 (화양동, 브라운스톤 화양)"
르와짐,"서울특별시 광진구 아차산로 532, 6층 (광장동)"
제이에이치 피티짐 앤 필라테스(JH PTgym & Pilates),"서울특별시 송파구 위례광장로 136, 4동 D-207~208호 (장지동, 위례아이파크)"
Anytime Fitness,서울특별시 송파구 백제고분로 101 (주)서일빌딩 1층 (잠실동)
운동하는날 우면점,"서울특별시 서초구 바우뫼로6길 16, 2층 (우면동)"
페인스톰 잠실,"서울특별시 송파구 올림픽로 100, 효창타워 지하1층 (잠실동)"
리폼드 크로스핏 오목교역점,"서울특별시 양천구 오목로 340, 협성빌딩 A동 지하1층 (목동)"
잇즈(ITZ)핏,"서울특별시 중구 왕십리로 407, 2층 14,15호 (신당동, 신당 파인힐 하나유보라)"
에이치짐투,"서울특별시 동대문구 망우로 60, 4층 (휘경동)"
에이치짐 회기휘경점,"서울특별시 동대문구 망우로 60, 5층 (휘경동)"
Fitness W (피트니스 더블유),"서울특별시 서대문구 증가로 133, 우리은행 3층 (남가좌동)"
커브스 낙성대클럽,"서울특별시 관악구 남부순환로 1923, 남정빌 3층 (봉천동)"
지오필라테스앤헬스,"서울특별시 구로구 개봉로23가길 70, 3층 (개봉동)"
바디채널 등촌역점,"서울특별시 강서구 공항대로 525, 비원오피스텔 15층 1502,1503호 (등촌동)"
올플렉스짐,"서울특별시 강남구 논현로71길 10, 5층 (역삼동)"
히스토리,"서울특별시 서초구 서래로 31, 2층 (반포동)"
러브유어바디 피티 스튜디오,"서울특별시 서초구 사임당로 115, B209호 (서초동)"
리즈퍼스널트레이닝,"서울특별시 마포구 성지길 9, 무림빌딩 2층 (합정동)"
어썸 플레이스 짐,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 지층 B-104~B-110호 (마곡동)"
프로핏 1:1피티 스튜디오,"서울특별시 마포구 백범로20길 24-5, 상수라이크 3층 (대흥동)"
스튜디오 클라라,"서울특별시 광진구 능동로 21, 2층 (자양동)"
갤러리 휘트니스,"서울특별시 양천구 중앙로 181, 복합메디컬타운 지층 B202호 (신정동)"
장안휘트니스센터,"서울특별시 동대문구 답십리로 252, 4층 (장안동)"
비치바디,"서울특별시 중구 난계로 197, 마블플래이스 301호 (황학동)"
태민PT GYM,"서울특별시 은평구 불광로 48, 3층 (불광동)"
부스터짐,"서울특별시 강북구 삼양로 162, 젬스톤프라자 지하1층 (미아동)"
다조아짐,"서울특별시 관악구 관악로17길 25, 그린피아오피스텔 B101호 (봉천동)"
로얄짐 1호점,"서울특별시 마포구 양화로 77, 송원빌딩 지하1층 (서교동)"
에이오 짐,"서울특별시 관악구 신림로64길 9, 3층 (신림동)"
fitness SUIT,"서울특별시 관악구 호암로26길 47, 신림빌딩 지하1층,2~3층 (신림동)"
직선 퍼스널트레이닝(장안점),"서울특별시 동대문구 장한로 129, 지층 (장안동)"
오아핏,"서울특별시 용산구 청파로47나길 4, 지층 (청파동2가)"
위고짐(WEGO GYM),"서울특별시 강남구 선릉로161길 15-4, 신사동 S빌딩 2층 (신사동)"
움직이는 공간,"서울특별시 강남구 학동로42길 53, 지하1층 (논현동)"
ROD Fitness,"서울특별시 강남구 논현로28길 50, 3층 (도곡동)"
뷰에르,서울특별시 영등포구 국회대로62길 15 (여의도동)
(주) 스포짐 양평점,"서울특별시 영등포구 선유로 130, 에이스 하이테크시티3 (양평동3가)"
운동연구소,"서울특별시 성동구 독서당로 212, 동호빌딩 (옥수동)"
가디언 오브 갤럭시 PT,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 5층 5비 11호 (잠실동)"
이루어짐 송정역점,"서울특별시 강서구 공항대로 28, 3층 좌측호 (공항동)"
크로스핏 헬퍼,"서울특별시 마포구 성미산로1길 61, 지하1층 (성산동)"
AMG휘트니스,"서울특별시 금천구 가산디지털2로 98, IT캐슬 (가산동)"
어메이징휘트니스,"서울특별시 동대문구 사가정로 122, 전농동하우스토리 2층 (전농동)"
운동중,"서울특별시 강남구 선릉로120길 34, 2층 (삼성동)"
발산 피티샵 홀로서기,"서울특별시 강서구 우장산로 4, 301호 (내발산동)"
메이크바디PT,"서울특별시 양천구 목동서로 77, 현대월드타워 B116호 (목동)"
온더피트니스,"서울특별시 마포구 매봉산로 31, S-PLEX CENTER 지하2층 (상암동)"
PT studio one,"서울특별시 강남구 도산대로56길 10, 루벤스 빌딩 4층 (청담동)"
스트롱무브,서울특별시 영등포구 선유로 50 (문래동3가)
센트로폴리스 피트니스,"서울특별시 종로구 우정국로 26, 센트로폴리스 빌딩 3층 (공평동)"
노원점 스포애니 주)케이디스포츠,"서울특별시 노원구 동일로 1361, 2단지상가202동 지하층 105호 (상계동, 상계주공2단지아파트)"
토니바디&PT 중곡점,"서울특별시 광진구 능동로 405, 2층 (중곡동)"
채육관,"서울특별시 관악구 남부순환로246라길 3, 스카이빌 지하1층 (봉천동)"
더블에이피트니스,"서울특별시 성동구 매봉길 48, 지하2층 201~204, 206,207호 (옥수동)"
(주)스포티즌 엑시온점,"서울특별시 성동구 광나루로 286, 아인빌딩 6층 (성수동2가)"
피트니스 바이블&스파,"서울특별시 양천구 목동로 210, 타운빌딩 지하2층 (목동)"
운동장,"서울특별시 강남구 논현로 826, 이가빌딩 지하1층 (신사동)"
엘리트핏24,"서울특별시 중구 통일로 10, 연세대학교 세브란스빌딩 1층 (남대문로5가)"
엠비엘,"서울특별시 양천구 목동서로 213, 세신비젼프라자 5층 509호 (목동)"
바디러너스 주식회사,"서울특별시 송파구 송파대로28길 43, 송파KCC웰츠타워 2층 205호 (가락동)"
세심한 PT studio,"서울특별시 중구 퇴계로 409, 흥화브라운 오피스텔 3층 301호 (흥인동)"
(주)피엠코퍼레이션,"서울특별시 강남구 도산대로 542, 우산빌딩 2층 (청담동)"
(주)스포짐 옐로우,"서울특별시 강남구 강남대로 596, 극동빌딩 지하1층 (논현동)"
셀프메이드짐(SELFMADE GYM),"서울특별시 마포구 월드컵로 61, 지하1층 (망원동)"
ESC(elite sporst conditioning GYM),"서울특별시 관악구 행운2길 20, 5층 (봉천동)"
JO. P.T. GYM,"서울특별시 동대문구 답십리로 272, 2층 2호 (장안동)"
효 GYM 2호점,"서울특별시 송파구 백제고분로18길 10, 2층 2호 (잠실동)"
대방 스포츠센터,"서울특별시 강서구 마곡동로10길 23, 마곡파크뷰대방디엠시티오피스텔 209~211, 213~223호 (마곡동)"
(주)프롬더바디,"서울특별시 성동구 왕십리로 115, 9층 905호 (성수동1가)"
로그짐 대치점,"서울특별시 강남구 삼성로 317, 우석빌딩 지하2층 (대치동)"
연희 피티＆필라테스,"서울특별시 서대문구 연희맛로 22, 2층 (연희동, 삼원빌딩)"
삼손스포츠수기명가,"서울특별시 광진구 아차산로65길 14, B1층 (구의동)"
위메이트핏,"서울특별시 송파구 중대로 60-13, 청기와빌딩 3층 (문정동)"
(주)한국그룹운동개발원,"서울특별시 송파구 송이로 91, 5층 (가락동)"
파텔라,"서울특별시 영등포구 영등포로20길 22-8, 지율빌딩 2층 (문래동3가)"
로얄짐 2호점,"서울특별시 마포구 독막로 42, 지하1층 (합정동)"
올데이핏(Allday Fit),"서울특별시 서초구 반포대로30길 81, 웅진타워 (서초동)"
Playground,"서울특별시 마포구 마포대로 173-14, 마포 센텀 슬로우스퀘어 3층 (아현동)"
